n_nodes,influence,communities,nodes
1.0189228529839882,53.58,14,"[1233, 539, 525, 1299, 1242, 1337, 1307, 1364, 89, 1169, 553, 1345, 1176, 1362]"
0.2911208151382825,51.95,13,"[1124, 457, 1283, 1345]"
1.0917030567685588,53.62,14,"[1283, 1232, 444, 1337, 1307, 1142, 89, 678, 1171, 1309, 1362, 979, 1127, 1008, 1268]"
1.2372634643377,53.76,14,"[1233, 251, 1299, 1345, 1362, 1337, 1019, 1364, 89, 1169, 553, 1242, 1176, 1268, 16, 1298, 1136]"
0.9461426491994176,53.46,14,"[1233, 926, 1000, 1307, 1200, 621, 1364, 1298, 1277, 1283, 1337, 89, 1362]"
1.3100436681222705,53.89,13,"[1233, 1282, 1364, 1151, 1165, 1309, 1307, 1072, 1310, 1268, 1352, 1101, 693, 1283, 1337, 1362, 1136, 1286]"
0.6550218340611353,52.98,14,"[1233, 1309, 874, 1337, 1283, 436, 89, 1362, 1277]"
0.5094614264919939,52.77,13,"[1275, 1299, 1337, 1104, 1284, 89, 483]"
1.2372634643377,53.77,13,"[1036, 1232, 1299, 1337, 1019, 1364, 89, 1169, 553, 1242, 1176, 16, 1136, 1079, 1268, 1298, 1362]"
1.6011644832605532,54.21,14,"[1233, 1299, 1268, 431, 1307, 1277, 823, 1337, 1254, 1310, 1364, 6, 16, 1014, 1273, 1352, 741, 1362, 1298, 1121, 516, 1345]"
0.5094614264919939,52.6,14,"[1283, 1232, 1350, 1337, 436, 89, 1309]"
0.43668122270742327,52.54,13,"[1275, 1299, 210, 1323, 1242, 1362]"
0.21834061135371163,51.79,13,"[1275, 793, 1283]"
0.0727802037845704,49.66,12,[756]
2.0378457059679764,54.62,14,"[1233, 143, 1317, 1273, 1307, 1200, 266, 1309, 1337, 1364, 1228, 803, 1101, 1354, 583, 1352, 1014, 1345, 1277, 1121, 995, 516, 1286, 1349, 1301, 1242, 1127, 1362]"
1.7467248908296942,54.28,14,"[1233, 1254, 1364, 1282, 1277, 1307, 881, 1259, 1268, 681, 1300, 1014, 367, 1362, 1240, 948, 1005, 113, 1136, 1242, 1218, 1352, 1345, 1127]"
0.873362445414847,53.39,14,"[1233, 273, 1277, 1048, 1307, 1283, 242, 1337, 1362, 1364, 1268, 89]"
0.36390101892285287,51.87,14,"[1231, 1299, 210, 1323, 1362]"
0.727802037845706,53.24,14,"[1233, 1299, 210, 1283, 1337, 1362, 1364, 1268, 463, 89]"
1.4556040756914117,54.05,14,"[1233, 1282, 1364, 1151, 1165, 1309, 1307, 1174, 1014, 1300, 1268, 367, 1240, 948, 1005, 1330, 1283, 518, 1362, 1242]"
0.6550218340611353,53.12,13,"[286, 1299, 674, 1307, 1008, 1283, 1337, 1362, 89]"
1.7467248908296942,54.29,13,"[1233, 1268, 1307, 1310, 1361, 1030, 1125, 1337, 1290, 741, 1151, 1300, 533, 1200, 536, 1277, 1362, 1118, 1345, 1121, 516, 1259, 1301, 1242]"
1.3100436681222705,53.82,14,"[1233, 1239, 1309, 793, 1118, 1117, 1014, 262, 1337, 89, 633, 1101, 1283, 1136, 1286, 1362, 1268, 1277]"
0.43668122270742327,52.42,14,"[1233, 393, 1268, 1311, 516, 1364]"
2.1834061135371177,54.72,14,"[1233, 881, 1364, 1282, 1277, 681, 1254, 1259, 1307, 1347, 1300, 1240, 1268, 948, 1005, 1014, 1200, 1301, 1121, 1286, 1362, 1349, 1354, 1242, 995, 516, 1345, 1218, 1127, 1056]"
1.6739446870451236,54.24,14,"[1233, 1282, 1364, 1259, 1277, 823, 1310, 1243, 718, 1254, 1307, 1014, 1268, 741, 1298, 1116, 1218, 1337, 1242, 995, 1345, 492, 1362]"
1.3828238719068413,53.98,14,"[1233, 1317, 1310, 1254, 700, 1200, 1309, 1337, 583, 1352, 1273, 908, 1259, 1014, 1218, 1364, 1362, 1300, 1242]"
1.4556040756914117,54.07,13,"[1233, 1268, 1307, 1282, 1254, 1277, 881, 1174, 1014, 367, 1062, 1364, 948, 1005, 1300, 1236, 1362, 518, 1259, 1242]"
1.1644832605531295,53.71,14,"[1036, 1232, 1361, 1337, 1048, 674, 89, 1283, 1242, 942, 1362, 1364, 1218, 1127, 1345, 1268]"
0.5822416302765645,52.94,13,"[1275, 1299, 210, 1283, 1337, 1362, 1290, 89]"
1.5283842794759823,54.12,13,"[1233, 1254, 1364, 1282, 1277, 881, 1307, 1326, 1305, 516, 1337, 1125, 741, 1151, 1286, 1362, 1273, 1072, 1298, 1301, 1352]"
0.2911208151382825,51.1,14,"[1283, 1232, 1350, 457]"
0.873362445414847,53.48,13,"[1233, 273, 1298, 1048, 1307, 1283, 1337, 1362, 1286, 1277, 1268, 89]"
1.7467248908296942,54.29,13,"[1233, 823, 1364, 1282, 708, 1310, 1259, 1243, 718, 1307, 741, 1268, 1337, 1005, 1014, 113, 1136, 1127, 1254, 1345, 1242, 1218, 1352, 1362]"
0.8005822416302764,53.31,14,"[1233, 1309, 1310, 436, 1337, 1283, 1362, 1298, 1268, 89, 649]"
1.5283842794759823,54.12,14,"[1233, 1282, 1364, 1259, 1277, 823, 1310, 1151, 1273, 559, 1286, 1307, 1072, 1254, 1268, 1352, 1301, 741, 1298, 1337, 1362]"
0.5822416302765645,52.8,14,"[1233, 1309, 210, 1283, 1337, 1136, 89, 1362]"
0.36390101892285287,52.44,13,"[1275, 432, 210, 1323, 1242]"
1.8195050946142648,54.4,14,"[1233, 1200, 1364, 1172, 1293, 741, 1307, 1099, 1298, 1116, 1118, 1314, 516, 583, 1337, 1121, 1282, 718, 995, 1254, 1352, 1277, 1259, 1362, 1242]"
1.965065502183406,54.51,14,"[1233, 1267, 1311, 1113, 516, 1307, 583, 1309, 1254, 1337, 1099, 984, 1118, 1352, 1117, 1272, 452, 1101, 1277, 1259, 1314, 1242, 995, 1121, 1301, 1127, 1362]"
1.3828238719068413,54.02,13,"[1233, 1282, 1364, 1277, 823, 1259, 1310, 1151, 559, 1273, 1286, 1307, 1072, 375, 1242, 1254, 1337, 1352, 1362]"
0.9461426491994176,53.5,13,"[1233, 1299, 210, 1283, 874, 1362, 1200, 621, 1364, 1298, 1277, 1337, 89]"
1.8195050946142648,54.53,13,"[1233, 350, 1364, 1282, 1277, 1268, 1310, 823, 1259, 718, 1307, 1014, 741, 1298, 1116, 1218, 995, 1337, 1345, 1254, 1121, 1242, 1273, 1352, 1362]"
0.1455604075691408,50.96,13,"[1257, 793]"
2.1106259097525473,54.68,14,"[1233, 400, 1254, 1326, 1307, 1293, 1099, 1362, 1116, 1298, 1277, 1364, 1337, 1282, 1118, 1314, 583, 205, 718, 741, 1242, 1352, 1345, 1218, 1127, 148, 1056, 1259, 995]"
1.965065502183406,54.57,13,"[1233, 1282, 1268, 1151, 1165, 1364, 516, 1309, 704, 1307, 1352, 1310, 1101, 693, 1283, 142, 452, 995, 1337, 1259, 22, 1345, 1362, 1242, 1301, 1121, 1286]"
1.8922852983988352,54.5,14,"[1233, 400, 1254, 1326, 516, 1121, 1307, 1273, 1362, 1116, 1277, 1099, 1293, 1282, 1364, 1298, 1118, 1337, 1345, 1218, 583, 741, 1352, 1242, 1339, 1259]"
1.1644832605531295,53.75,13,"[1233, 1299, 1310, 1307, 1268, 1362, 701, 674, 1364, 154, 1242, 1337, 1345, 1218, 1127, 89]"
1.0917030567685588,53.64,13,"[1275, 1094, 1283, 1337, 1307, 1142, 89, 678, 1171, 1309, 1362, 979, 1127, 1008, 1268]"
